Ngram,Year_Added,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
sh2001000478,three dimensional imaging,2001,9.437152118790815e-10,8.802847770161827e-10,8.755962517537075e-10,9.65117587038909e-10,1.2244433324402694e-09,2.0470221509924104e-09,2.267852739926532e-09,2.503148046974411e-09,2.674756752395004e-09,2.9837886714972103e-09,3.4744966269175036e-09,4.532696327402038e-09,4.263648323288294e-09,4.9254564514291036e-09,5.883912282004085e-09,6.83811915028595e-09,8.017044320074442e-09,8.803035078663868e-09,8.80558239816206e-09,9.544976923926894e-09,9.510970737171474e-09,9.330772642630284e-09,1.0272283424666336e-08,1.0318019504272437e-08,1.0166359076008952e-08,1.0016603384034793e-08,9.474308444921777e-09,9.262557090375776e-09,8.942245424295843e-09,7.729054566997715e-09,6.816142551174005e-09,6.069773166226889e-09,5.585047279813412e-09,5.669059882243817e-09,5.576576706364404e-09,5.1755648556544335e-09,4.5715941196313096e-09,4.135004914366882e-09,3.959724788635662e-09,4.210640445934904e-09,3.749454939484214e-09,3.459749191501795e-09,3.1855366439919357e-09,3.1241160521650838e-09,3.140324380495369e-09,3.031877357308398e-09,2.4218978737183025e-09,2.2141923676499697e-09,2.137082368708354e-09,2.194770669892987e-09
sh2001001760,bmx bikes,2001,0.0,0.0,0.0,7.857428001895833e-12,1.5611389165519944e-11,1.8525455177823399e-10,2.2347545837662708e-10,6.129157246221554e-10,8.380069986150104e-10,1.2090680540088883e-09,1.5068492832472277e-09,2.435319115019168e-09,3.731806909125699e-09,4.650972880140428e-09,5.3242963822530695e-09,6.035227808085361e-09,6.912522278289851e-09,7.516697756785952e-09,7.259683041719945e-09,6.578448656349315e-09,6.431983021589918e-09,5.975813815510346e-09,5.748370256484066e-09,5.266419471152059e-09,4.845779978172672e-09,4.902745327277161e-09,5.288287863665563e-09,5.622019506680763e-09,6.385072520808428e-09,7.070414763090829e-09,8.267074201298178e-09,1.0038485210246894e-08,1.100552560840248e-08,1.1619227934463381e-08,1.202284988134033e-08,1.2612822229597048e-08,1.310561573996037e-08,1.3712356682170951e-08,1.4772556779031806e-08,1.5425643343027125e-08,1.6369737088420266e-08,1.76302955025199e-08,1.7989980206663854e-08,1.846535688417028e-08,1.927904591798075e-08,1.785931045684181e-08,1.7603064056255305e-08,1.735396702324162e-08,1.689239388230623e-08,1.705670925247066e-08
sh2001001765,retractable roofs,2001,2.968465072708537e-09,2.5537228290350985e-09,2.398546799832942e-09,2.6294894743737552e-09,2.164539190742585e-09,2.074031641866433e-09,1.974083279779723e-09,2.0479712975077622e-09,2.3159994715677664e-09,2.6253206726611915e-09,2.372276308429003e-09,2.4244988710128307e-09,2.5936188588680603e-09,2.7062114236039598e-09,3.108879246300449e-09,4.096415560927991e-09,5.243850032770376e-09,6.405726640591945e-09,6.93241141277604e-09,8.504098453705955e-09,9.194628983783774e-09,9.747629422875356e-09,1.029012465216964e-08,1.0974348546973924e-08,1.1888260560501327e-08,1.418558611648064e-08,1.5229162429642688e-08,2.108665496430454e-08,2.3599855626269383e-08,2.5241380093220045e-08,2.618651551503093e-08,2.7828319297242987e-08,2.803037428902866e-08,2.8813269436549016e-08,2.5462487963824014e-08,2.5289520215069202e-08,2.5328924791892926e-08,2.6164581741780883e-08,2.5985597079867884e-08,2.5845592198171988e-08,2.4370047292169928e-08,2.3901344125613703e-08,2.3819627489179984e-08,2.3786498335989385e-08,2.2250802960064956e-08,2.0917771353835228e-08,2.0433886415764457e-08,2.111129898789884e-08,2.098141050205227e-08,2.0107503743635458e-08
sh2001001783,fungal remediation,2001,1.460529613916961e-11,1.1684236911335688e-11,9.73686409277974e-12,8.34588350809692e-12,8.34588350809692e-12,8.34588350809692e-12,8.34588350809692e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9087009750506923e-11,2.5681272584700464e-11,6.366013866847859e-11,1.8403125650363299e-10,1.9653836098270412e-10,2.389319862992702e-10,3.0024436558005544e-10,3.3688611275617397e-10,3.789645388171551e-10,3.7099693109277077e-10,2.8896346971975436e-10,4.799782867786246e-10,6.027901615357489e-10,7.046544012972206e-10,8.759502736250496e-10,1.0472122345870994e-09,1.1793956486031274e-09,1.3430068783261616e-09,1.2010189122985918e-09,1.0946201098316344e-09,1.002968878584452e-09,9.92298477513793e-10,8.670895152678477e-10,8.452040793440118e-10,6.520741357588352e-10,6.362157655862407e-10,6.435883562194711e-10,6.461540826206503e-10,4.762929316821334e-10,4.767538724914644e-10,3.9251874204652515e-10,4.586759708158361e-10,4.93412689178685e-10
sh2001001797,digital cinematography,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.636083729619817e-12,7.636083729619817e-12,7.636083729619817e-12,7.636083729619817e-12,7.636083729619817e-12,7.636083729619817e-12,7.636083729619817e-12,0.0,0.0,0.0,6.362336748714067e-12,6.362336748714067e-12,3.801139264458797e-11,1.6471783361885322e-10,2.397604624758211e-10,4.2750365251777364e-10,5.746533596195923e-10,1.317533203073643e-09,1.5183080442706029e-09,1.5826950172064575e-09,1.8503187528789197e-09,2.880895204932748e-09,3.384950054379538e-09,4.2218048243844055e-09,4.158466851620991e-09,4.914151989102564e-09,5.6290893280955665e-09,6.7157177215115835e-09,6.187571162782504e-09,6.299464657252443e-09,5.872336423676636e-09,5.82543189480462e-09,5.974104925040738e-09,6.164783604236032e-09,5.9669811998199124e-09,6.379146356487255e-09,6.227066290684765e-09,6.282676579875769e-09,5.85547868773533e-09,5.160838015867102e-09,4.852383630321588e-09,4.026441724480634e-09,3.3011862176149376e-09
sh2001002928,biodegradable plastics,2004,8.174913789307792e-09,8.663480123571877e-09,9.25755879940815e-09,9.310100305772097e-09,1.005718581827329e-08,1.0406149814861414e-08,9.539060767473271e-09,9.322674699679162e-09,8.582030728426782e-09,7.677798258276525e-09,7.078026884837258e-09,7.234128697860712e-09,6.874162684019e-09,7.964358792011169e-09,1.0900908023470103e-08,2.0434745913753113e-08,3.5288556689867205e-08,5.0979005364822286e-08,6.157455049062606e-08,7.167410646241601e-08,8.047728620908761e-08,8.731126131860825e-08,8.648530588757444e-08,7.985697802282263e-08,6.93046910445789e-08,6.413756419764873e-08,5.932772823559275e-08,5.6692782989471933e-08,5.2230270817184484e-08,5.088774488549006e-08,5.054712073854613e-08,5.046869645957051e-08,5.1309912218823675e-08,5.389380554530833e-08,5.299871340204631e-08,5.1722535789056057e-08,5.02408609308534e-08,4.7271178206917004e-08,4.8193458071499335e-08,4.7624739853394883e-08,4.563257777350148e-08,4.385260806814244e-08,4.4455812858327064e-08,4.5630564182322763e-08,4.7632579339647515e-08,4.853630961577728e-08,5.117489994340657e-08,5.1723962038799365e-08,5.4389219452527496e-08,5.784400716746241e-08
sh2001002937,polyarylethers,2001,4.327569049639157e-10,6.970808319461951e-10,1.0374115594347089e-09,1.3019147496184935e-09,1.277950808667835e-09,1.9421827925676057e-09,2.396497551495783e-09,2.411659609612744e-09,2.413992175300964e-09,2.9492550450427313e-09,2.708960402723694e-09,2.986603607777313e-09,2.89902318866989e-09,2.8751587499709075e-09,3.2472523202122164e-09,3.5947227753986765e-09,3.131038059775041e-09,3.2461889604944764e-09,3.262582945870055e-09,3.1294116445027396e-09,2.8694351101548374e-09,2.8302248907580943e-09,3.3495695711141924e-09,3.028406298550517e-09,2.968454744908414e-09,2.9587693872338126e-09,2.733305992256138e-09,2.7110054439433946e-09,2.436837342031531e-09,1.6424590725182067e-09,1.973260224861852e-09,2.0803188616191903e-09,2.130649587317457e-09,2.2029481463221275e-09,2.2106361156309133e-09,2.091147823850083e-09,1.832658610681096e-09,1.4996937387371354e-09,1.3660865766968691e-09,1.277524783876993e-09,1.1994232070838035e-09,1.2769134871494702e-09,1.2706889419646293e-09,1.391069297450111e-09,1.4957233546957535e-09,1.370691732735122e-09,1.2515149848996948e-09,1.2021853582067088e-09,1.0656597881908424e-09,1.2386272250919372e-09
sh2001002951,dvd players,2003,1.6311444556160737e-10,1.9014181340537564e-10,1.9708643050897479e-10,2.396480781676123e-10,2.5515600049486054e-10,4.1708811008131114e-10,3.649075709258717e-10,4.689735489829935e-10,4.3412799050068784e-10,4.242036617807532e-10,3.7585061402453263e-10,4.329181809663891e-10,3.414731339952087e-10,6.190784039176007e-09,6.109269461845867e-09,6.755347073394979e-09,7.52716113248754e-09,7.676580422920154e-09,7.716107403814881e-09,7.778546373979739e-09,2.26369867741589e-09,2.3891167595855934e-09,2.734555641449786e-09,7.463795561264895e-09,2.4053983917788583e-08,4.802269475977426e-08,7.107646716672522e-08,1.1216093552535165e-07,1.7383924668666813e-07,2.4563880180748986e-07,3.3671511451332666e-07,4.488596599911251e-07,5.376973864039403e-07,6.316742187264287e-07,7.027283674866064e-07,7.39502904032007e-07,7.573398934254484e-07,7.445006766622751e-07,7.015270361550703e-07,6.610775943273076e-07,5.996129321836154e-07,5.420301270419355e-07,4.920353474816405e-07,4.423594132712697e-07,3.9010655257273094e-07,3.304577628199841e-07,2.848610394378631e-07,2.6735586595589184e-07,2.4396995203304627e-07,2.19843453005443e-07
sh2001002961,distributed generation of electric power,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.933744617094825e-12,8.933744617094825e-12,8.933744617094825e-12,8.933744617094825e-12,8.933744617094825e-12,8.933744617094825e-12,8.933744617094825e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.160642118935507e-12,7.160642118935507e-12,4.260216881649523e-11,4.9598209468053915e-11,5.598988534709954e-11,9.451318101166045e-11,3.1150229023208757e-10,4.542644365826806e-10,6.230808577423197e-10,7.603549506288562e-10,9.821824098080585e-10,1.1997040186681067e-09,1.183234920757289e-09,1.0977577477985383e-09,1.067196218300965e-09,1.0812194136043475e-09,9.962819279880313e-10,8.402791934480902e-10,6.319321435180722e-10,6.098779457643287e-10,5.081610687796001e-10,4.061874844410848e-10,2.2939704352345887e-10,1.6954983300280065e-10,1.1285057899731073e-10,1.136279660640671e-10,1.4203495758008389e-10
sh2001002971,underwater acoustic telemetry,2001,1.2834050957394316e-09,1.2898805620831232e-09,1.1256238984883964e-09,1.0060909674813878e-09,7.114278665184706e-10,7.473851621911784e-10,7.337060036908102e-10,7.085883338420195e-10,6.593382015957731e-10,9.572244172901495e-10,1.5977579135731788e-09,2.40444574568193e-09,2.8330813211281073e-09,2.948351783450225e-09,2.8746790568008014e-09,2.866173619870643e-09,2.780426722193141e-09,2.553370541788106e-09,2.275536893834941e-09,2.0728075347412454e-09,2.1836534019484664e-09,2.5865787671441876e-09,2.927179040327989e-09,2.7617415274326456e-09,2.5736220530695306e-09,2.197404666460472e-09,1.917322767318914e-09,1.978918174664969e-09,1.6810848457330228e-09,1.6332842806395955e-09,2.2648529113663713e-09,2.277114732884833e-09,2.408632594961903e-09,2.6322012511094594e-09,2.6171932141335776e-09,2.434035836476215e-09,2.1396870857456498e-09,1.643360185531779e-09,1.570822137542909e-09,1.4864034983011874e-09,1.3188112434951517e-09,1.0430645640368316e-09,1.0502607417183546e-09,1.130286312213997e-09,9.879975550483986e-10,8.359521688463704e-10,6.349185648961221e-10,5.21032567206888e-10,5.73244234025605e-10,6.604867885257049e-10
sh2001002976,active noise and vibration control,2001,0.0,0.0,0.0,0.0,0.0,0.0,3.579626674442084e-11,4.4730011361515665e-11,4.4730011361515665e-11,5.37819986958153e-11,6.250746745603156e-11,1.8144569874367633e-10,2.887714105535645e-10,3.849307965629402e-10,5.969871075658542e-10,9.91487908639867e-10,1.4287925396388219e-09,1.8666588542738866e-09,2.727541149288066e-09,3.604448434169072e-09,4.686971092983581e-09,5.137693024982935e-09,5.938456762047802e-09,6.9242285437111565e-09,7.842873588665659e-09,7.600236824810227e-09,7.231655389596168e-09,6.547686190857708e-09,6.729907270353053e-09,6.336296935551187e-09,5.515392198507385e-09,4.684740706473178e-09,4.495482363348862e-09,4.423286637760576e-09,4.245440957117985e-09,3.562427924081695e-09,2.983772221362305e-09,2.7127281433075065e-09,2.57331229142859e-09,3.1480229990237567e-09,3.3009157351937546e-09,2.9897622616713105e-09,2.908245147184177e-09,2.8520989810947625e-09,2.5640824200970756e-09,2.2173063410148496e-09,1.11561840668295e-09,4.891481403951348e-10,5.288638263434286e-10,5.046246736445381e-10
sh2001003082,vacuum microelectronics,2001,2.921059227833922e-11,2.3368473822671376e-11,1.947372818555948e-11,4.8121478032506606e-11,1.334150518236424e-10,1.4112610484990588e-10,1.9463537577281617e-10,2.084879436751016e-10,2.3953501533470675e-10,2.3953501533470675e-10,2.8265131852120035e-10,1.973577447300645e-10,2.742311665447441e-10,3.2631603817865976e-10,3.2373917088768245e-10,7.813510106781582e-10,2.9823989622170172e-09,7.005197819142423e-09,9.794570984128503e-09,1.604612756754355e-08,2.315646535236812e-08,3.1670850202312825e-08,4.153229191662468e-08,4.365376667389961e-08,4.390945698112032e-08,4.3651063631248784e-08,3.9487737734913586e-08,3.4758276672549766e-08,2.9290755622060228e-08,2.079405418438968e-08,1.7875839352901202e-08,1.4865630679305225e-08,1.3301340357525186e-08,1.159053425855586e-08,1.0185932476944722e-08,7.603372877735509e-09,6.0244049451422105e-09,4.82956428618905e-09,3.743343956237004e-09,3.1595041017985965e-09,2.8300093179108227e-09,1.93774750486502e-09,1.7702799957588657e-09,1.7707473223331297e-09,1.8477657377879195e-09,1.9889336643426546e-09,1.915440567813533e-09,2.080080670208151e-09,2.230646625744903e-09,2.2199010043383316e-09
sh2001003083,communication in the building trades,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.960099229224308e-11,2.960099229224308e-11,2.960099229224308e-11,2.960099229224308e-11,2.960099229224308e-11,2.960099229224308e-11,2.960099229224308e-11,0.0,0.0,0.0,5.424727730510678e-11,1.2344241105490183e-10,1.7971454879806004e-10,2.4522737015634076e-10,3.596391200717213e-10,4.604000989973299e-10,4.769407468170022e-10,4.5700093114537614e-10,3.997419230945225e-10,4.201444598974012e-10,3.823510486397222e-10,2.8614449004704667e-10,1.853835111214381e-10,1.688428633017658e-10,1.3453540166828504e-10,1.2259927596934362e-10,6.407212855512917e-11,3.635271845452743e-11,2.117211498712616e-11,2.5406537984551392e-11,3.175817248068924e-11
sh2001003086,spintronics,2001,2.6706235313478377e-10,2.1364988250782702e-10,2.1862031282515737e-10,2.1215113098811093e-10,2.1215113098811093e-10,2.770271323845489e-10,1.6460222916823778e-10,3.3315686172121136e-10,3.413167903072128e-10,3.1466271057021903e-10,2.8990041914652865e-10,2.8990041914652865e-10,2.3243591277889918e-10,2.218637798280719e-10,5.330914727509826e-11,4.514921868909687e-11,4.3930072873050414e-11,5.061754041706707e-11,1.33794456168885e-10,1.2638296114007655e-10,1.4337517433214511e-10,1.696522476073754e-10,2.014639784362972e-10,4.52209793420723e-10,4.6503171601184975e-10,1.1163749141388353e-09,1.3936646331028488e-09,2.647132931505552e-09,5.683083230698502e-09,1.1427026455524641e-08,1.9176098191000683e-08,3.029191213986736e-08,4.1727903563049125e-08,5.663617006926699e-08,6.903747187516787e-08,8.126360684665831e-08,8.506047611009769e-08,8.945189210681136e-08,8.894634767410623e-08,8.98981084335964e-08,8.773523571338681e-08,8.201414387898344e-08,8.360507093376134e-08,9.137511107482067e-08,9.844024890277263e-08,1.0357570856297277e-07,1.1614452082775054e-07,1.2030881020990797e-07,1.331981795436865e-07,1.3695896798181922e-07
sh2001003087,asn.1,2001,7.818484054622488e-11,1.001416560786339e-10,8.345138006552825e-11,1.0454614158510772e-10,1.0454614158510772e-10,1.0454614158510772e-10,6.86385987729616e-11,2.5250295108771223e-10,2.2565024848653081e-10,2.7441645384611897e-10,2.492368940200583e-10,3.48424274551221e-10,5.411231472827817e-10,9.70468468483191e-10,2.203849722754685e-09,7.108552652266921e-09,1.8051297893950657e-08,2.824853670821018e-08,4.132595935299069e-08,5.43108957172324e-08,6.643086690262732e-08,7.569305182641983e-08,8.101263964428134e-08,8.067513692010055e-08,7.993211527588886e-08,7.241450359986499e-08,6.708920910877428e-08,8.131214203542316e-08,8.005906845401764e-08,7.673314428302547e-08,7.647437882951635e-08,7.198164045770941e-08,7.953465340295094e-08,7.71912032705911e-08,5.462777328903355e-08,5.362931863674346e-08,5.0035051403694656e-08,4.4878157571101185e-08,4.625284612456783e-08,3.8981743547391745e-08,4.028918988905973e-08,3.7733063784628484e-08,3.0711454205142475e-08,3.119052800164874e-08,2.7671971888513066e-08,2.4667830444968786e-08,2.0948684311049093e-08,1.6487738581834794e-08,1.7471515612044187e-08,1.9363035619335278e-08
sh2001003088,metal roofing,2001,6.762300599864879e-08,6.441789923011809e-08,6.120573313334969e-08,6.064163965722023e-08,5.5116484204023996e-08,5.6434099584913774e-08,5.4538001196000445e-08,5.608537955388769e-08,5.797410116950166e-08,5.8520876726872064e-08,5.870535701010418e-08,5.710509268627309e-08,5.5551805010707814e-08,5.459714847384976e-08,5.222296786826429e-08,5.058212838661623e-08,5.229171849052298e-08,5.228776580809558e-08,5.1967419897582956e-08,5.296022196135675e-08,5.5451095722576694e-08,5.695294791478932e-08,5.7552304911858055e-08,5.743040060923347e-08,5.9423454999410106e-08,6.217168359004147e-08,6.314283162653367e-08,6.454849343570657e-08,6.616136797350197e-08,6.769018583251724e-08,6.89316630412511e-08,6.818115698811346e-08,6.776975281696676e-08,6.483014582362682e-08,6.295219075984943e-08,5.860820349619973e-08,5.214935350564276e-08,4.7141889089806285e-08,4.344117263380924e-08,3.780377439981901e-08,3.396770107698596e-08,2.9265827270514537e-08,2.7042070457894418e-08,2.6859132022660777e-08,2.539524378881402e-08,2.1730135196696658e-08,2.0575492894539527e-08,2.01943066534029e-08,1.940567879235577e-08,1.9434517961082476e-08
sh2001003091,cylindrical antennas,2001,4.281262360600335e-08,4.0083894170539486e-08,3.580826891021645e-08,3.317574912207823e-08,2.907781785890398e-08,2.7723592569457123e-08,2.5008236602595624e-08,1.9340248418141844e-08,1.7059361414071113e-08,1.628889575454516e-08,1.657906023429047e-08,1.599950876993161e-08,1.497912415433987e-08,1.538748133177765e-08,1.4599280744637916e-08,1.4647159153216967e-08,1.4617671994470488e-08,1.2544417352100544e-08,1.1821754410707669e-08,1.0074306875821178e-08,8.379120646336992e-09,8.837490974637561e-09,8.187424096334217e-09,8.060206986471824e-09,8.17770505379916e-09,7.1208262461145264e-09,6.631562558514651e-09,6.0608810187918434e-09,5.0246303189600235e-09,4.706128785281205e-09,4.2393905013466644e-09,3.851933106805268e-09,3.74547210904971e-09,4.171303345393681e-09,4.7756352116893165e-09,4.9632027609793275e-09,4.355523875593238e-09,3.825924963745437e-09,3.874019154577666e-09,3.811160220250156e-09,3.3704294598313478e-09,2.527026120599914e-09,2.1295224730425286e-09,1.9601381747883345e-09,2.1235002090058686e-09,2.1724298372121406e-09,2.7038644468243717e-09,2.5906732638765937e-09,2.9297833853414447e-09,3.4135510503310873e-09
sh2001003092,stream control transmission protocol,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.342856398841183e-11,6.342856398841183e-11,7.744610706707431e-11,7.744610706707431e-11,3.3343277841150053e-10,4.2724751217074596e-10,4.2724751217074596e-10,4.3913680330964766e-10,5.399660292306129e-10,5.591152293133688e-10,6.560348013836694e-10,1.5317470550874862e-09,2.9115038163123645e-09,4.786421807016573e-09,6.861647108141743e-09,9.562647238047546e-09,1.1488480639528152e-08,1.3398598841529719e-08,1.3741309717081002e-08,1.4131733894195975e-08,1.3556972171852827e-08,1.3403677873962446e-08,1.2070906718619767e-08,1.1577701472135057e-08,1.0570529412096922e-08,1.0515837770008751e-08,9.982737238036142e-09,9.575846399553382e-09,8.586030741545133e-09,8.33169197720997e-09,8.010213258894764e-09,8.212443911026492e-09,7.781048111388245e-09
sh2001003093,storage area networks,2001,1.3953505538510935e-10,1.1162804430808748e-10,9.302337025673957e-11,9.624251098453281e-11,2.5485079324649718e-11,1.633465783269981e-10,1.865154176938777e-10,2.0256823946415307e-10,2.0256823946415307e-10,2.0256823946415307e-10,1.860600458425399e-10,2.0131964299983732e-10,8.569262908391424e-11,4.458797027032509e-10,4.298268809329756e-10,4.80465406052114e-10,5.840937322103873e-10,6.643433417473168e-10,6.560151544012158e-10,7.202568209510992e-10,3.5455387138132773e-10,4.071080179317883e-10,4.582670304739292e-10,4.577004539263463e-10,5.465322212651533e-10,1.8425755757476928e-09,9.690366802138954e-09,1.9034598952087448e-08,3.686429711937428e-08,5.572216135878359e-08,7.335124574155733e-08,8.745119876317684e-08,9.813620471810226e-08,1.0329844814447956e-07,1.0504512682712225e-07,9.924152553710184e-08,9.434229872318233e-08,8.913710688412165e-08,8.748200604202783e-08,8.787783265756007e-08,8.440607162414032e-08,8.190481990797654e-08,8.00947148401581e-08,7.819180350916919e-08,7.279861413887558e-08,6.93407924823903e-08,6.246445264556802e-08,6.164632002034672e-08,6.191277947265039e-08,5.9421018917815704e-08
sh2001003096,digital subscriber lines,2001,6.259731760716036e-10,5.133098016085747e-10,4.480475400414629e-10,6.151554553444706e-10,7.692608375694678e-10,1.1990643448383282e-09,1.39304943374314e-09,2.44005065359281e-09,4.422122338448852e-09,7.046234226549502e-09,8.492200624753737e-09,9.183788022222781e-09,1.2200329695419684e-08,1.5122662548803867e-08,1.6816269748722223e-08,1.6829085938300074e-08,1.76694948712213e-08,1.9148898468863377e-08,2.2723531911287125e-08,2.3913638954954823e-08,2.4582108149139625e-08,2.825304287497927e-08,3.3222335559167174e-08,4.0903299685804817e-08,5.416721790502519e-08,7.837155701440453e-08,1.1539788602812907e-07,1.6334269200270003e-07,2.1407284992734842e-07,2.6658728281390384e-07,2.9875523051231927e-07,3.22758687483394e-07,3.2630965750340575e-07,3.1920639664889274e-07,2.968996761587969e-07,2.6195471958207326e-07,2.2919330376278133e-07,2.0542041492474516e-07,1.8338305646931066e-07,1.7290031682423712e-07,1.5301332019441012e-07,1.3352605339566376e-07,1.233821489317333e-07,1.0755603397004179e-07,9.59683798054667e-08,8.784041654122388e-08,7.279770491280813e-08,6.78127113525051e-08,6.705067335660562e-08,6.262879180020386e-08
sh2001003097,peer to peer architecture,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.804851507150649e-12,7.804851507150649e-12,7.804851507150649e-12,2.237192722742698e-11,3.646716410986097e-11,4.377205245090618e-11,5.078082399023742e-11,4.2975972483086775e-11,6.37316474396053e-11,7.713375226235466e-11,8.970476990190411e-11,1.0299784487601192e-10,1.2258075011389076e-10,1.288386758391269e-10,1.470110957571943e-10,1.384242264463558e-10,1.9356032847956632e-10,2.2655079994533216e-10,2.3651683786088794e-10,2.548198398320624e-10,2.632595153777879e-10,2.822544598839778e-10,2.8054246128553627e-10,2.499343975829024e-10,2.4633436461275945e-10,2.9266362250313094e-10,2.6933381219729213e-10,3.0798369905969483e-10,2.855202423696872e-10,3.145000519931353e-10,3.047668397410901e-10,2.5919861990868805e-10,2.3847958627706435e-10,2.82635959279544e-10,2.593263162079899e-10,2.9060610862163827e-10,2.9424355660334633e-10
sh2001003098,wavelength division multiplexing,2001,8.070941172333423e-10,6.832690774283279e-10,8.128633668946783e-10,7.875350956682809e-10,9.334929743880821e-10,9.832122467380774e-10,1.5793614045546608e-09,2.420648355372368e-09,4.939693367638538e-09,7.982083005477123e-09,1.2515016148406666e-08,1.6404006906802138e-08,2.0229099562119046e-08,2.4559400963305603e-08,2.7677246066432863e-08,3.067988385563325e-08,3.265857979289117e-08,3.491625582314433e-08,3.815044266211994e-08,3.997694261340509e-08,4.3169675104489813e-08,5.060382336972781e-08,5.689561414065229e-08,6.132143532638118e-08,6.709512168079357e-08,7.529316141991719e-08,8.406117692403927e-08,9.154327982953602e-08,9.889871412292551e-08,1.0894117803099996e-07,1.1604155027354424e-07,1.2028720264289916e-07,1.1958007433460998e-07,1.1517368392333083e-07,1.0683714455973969e-07,9.378477346309667e-08,7.761467823600274e-08,6.541542821512726e-08,5.337189648767029e-08,4.621168231212978e-08,4.178251625638499e-08,3.7950656474526415e-08,3.635380409205969e-08,3.426910253682771e-08,3.6321377012189204e-08,3.781262061301551e-08,3.4860256505857875e-08,3.366359599063506e-08,3.55023001732957e-08,3.7173072451809896e-08
